900848676725194753,screenagebc,"b'Some studies have tied extended #screentime to distraction in classrooms, sleep deprivation and #depression.\n==&gt;\xe2\x80\xa6 https://t.co/fhs3BXdTpy'"
1002414694827610112,Sumit45385250,"b'RT @gauravsatle: ""The fact that so many new #dads are experiencing this is significant because #depression can have serious consequences if\xe2\x80\xa6'"
856592860350754823,precieuxly,b'RT @bcmhouston: Could a well-known club drug be a way to treat depression? https://t.co/NMTHXSnNV6 #depression'
776963307378925568,KittyHannahEden,"b'From #journalism to, well, this. The deep, dark hole of #depression and attempting to climb out of it, in public. ""\xe2\x80\xa6 https://t.co/bmnlXnNnfd'"
43500616,SafetyASAP,"b'After struggling with #depression, teen creates \xe2\x80\x98notOK\xe2\x80\x99 app to help others get support https://t.co/hJhhqFqLzX via\xe2\x80\xa6 https://t.co/4W8VMoY4Xr'"
170782124,One_Page_Talent,b'RT @PetsforPatriots: #Navy veteran credits an abandoned #pitbull with saving her life from #depression https://t.co/aPmqMQ9fKZ https://t.co\xe2\x80\xa6'
6817432,fox4kc,b'Teenage #suicide is an epidemic. These young #musicians @youmatterfest are encouraging other teens to get help if t\xe2\x80\xa6 https://t.co/2af3AOJaHB'
23172642,seanfox4kc,b'Teenage #suicide is an epidemic. These young #musicians @youmatterfest are encouraging other teens to get help if t\xe2\x80\xa6 https://t.co/gmATXvF0GP'
700704895343562753,CarmenBrown1612,"b""RT @HealingMB: Excessive worry doesn't just affect your mental health; it also can wreak havoc on your physical well-being #mentalHealth #d\xe2\x80\xa6"""
86206997,pursoot,"b'RT @EichinChangLim: \xe2\x80\x9cCan they take control of their own lives before they hit rock bottom, and will fate once more reunite those who remain\xe2\x80\xa6'"
221158441,ESpringerMFT,b'Talk about #dads #depression #drinking and #drugs - free online case consultation on 8/2 by non-profit @mmhn at 9am\xe2\x80\xa6 https://t.co/mbLATh4qxA'
597740676,Alasdair18Gray,"b'RT @Ebonyladytales: I highly recommend listening to this, it also features my neighbour who bravely opens up about her mental health strugg\xe2\x80\xa6'"
95121059,Loudmouthkid62,"b'I admire @KathrynDennis so much, for many reasons. But don\xe2\x80\x99t be so hard on yourself. #Depression &amp; #Anxiety require\xe2\x80\xa6 https://t.co/45q54OWCD9'"
860117263290159104,alexdaviespbts,"b""Don't forget, our #BPD Awareness Week is coming! With awesome guests and great content, it's the best place to be t\xe2\x80\xa6 https://t.co/QP0MZe4la1"""
382301446,LCSMaitland,"b""https://t.co/KJEhfWVEZj Are you wondering if #anxiety is an issue in your life? Maybe it's an issue but you're unsu\xe2\x80\xa6 https://t.co/t8v0xx4UwG"""
323746622,abdulela7,b'RT @HealthImaging: #fMRI identifies brain regions linked to #sleep and #depression @OxNeuro @FudanUniversity @warwickuni @JAMAPsych #neuroi\xe2\x80\xa6'
2504987853,anne_issa_calil,b'RT @RethinkDep: Living with depression may change you and the way you see the world. But remember you are not defined by your depression. R\xe2\x80\xa6'
364224436,pdeblassieiii,"b'RT @EichinChangLim: \xe2\x80\x9cCan they take control of their own lives before they hit rock bottom, and will fate once more reunite those who remain\xe2\x80\xa6'"
995223111749390336,DrugKims,"b'RT @JAMA_current: For patients with #depression following recent acute coronary syndrome (ACS), escitalopram results in lower risk of major\xe2\x80\xa6'"
368143404,pkbradley,b'RT @AMJPublicHealth: New study: #HIV preexposure prophylaxis (#PrEP) use was independently associated with increased receipt of primary car\xe2\x80\xa6'
374340570,sarahwro,"b'People often tell me that they have been living with #anxiety , #depression , #OCD , #Etc their whole life and neve\xe2\x80\xa6 https://t.co/shQRduB11p'"
3104531474,LoveLostHerWay,b'RT @rachel_inberg: I have received lovely messages from healthcare providers all over the country who struggle with how to approach their o\xe2\x80\xa6'
393125768,steelerspensfn,"b""RT @KittyHannahEden: Because I live in the U.S. now, I'm angry. A LOT. \xf0\x9f\x98\xa4\n\nTurns out #anger is quite useful when battling #depression... \n\nh\xe2\x80\xa6"""
2467992061,Jenn1684,b'RT @NorCalStoner420: #Depression Can Kill More Than a Person\xe2\x80\x99s Spirit... https://t.co/rjUSvJFWZr'
2928647725,aleneziahmed1,b'RT @HealthImaging: #fMRI identifies brain regions linked to #sleep and #depression @OxNeuro @FudanUniversity @warwickuni @JAMAPsych #neuroi\xe2\x80\xa6'
138408868,LIVANFU,b'RT @RethinkDep: Living with depression may change you and the way you see the world. But remember you are not defined by your depression. R\xe2\x80\xa6'
361427151,karacagurkan,b'RT @CardioBusiness: Patients with acute coronary syndrome who took #SSRIs to treat #depression had lower reoccurrences of major adverse #ca\xe2\x80\xa6'
2468633587,ChrisBOnTheWeb,b'https://t.co/ahwow1BXBd is gone its done! People decided to report it and now is blocked.... Dunno how to process h\xe2\x80\xa6 https://t.co/cAGwaXkPuQ'
102238992,CorinneZupko,"b'RT @NewWorldLibrary: Fresh on the #NWLBlog, @CorinneZupko on how to listen to your #inner #therapist - an excerpt from her helpful new book\xe2\x80\xa6'"
940727080106561537,therealkbrumby,b'@sturgill_nick Me every night of my life #Depression'
1692171,butwait,"b'RT @KittyHannahEden: From #journalism to, well, this. The deep, dark hole of #depression and attempting to climb out of it, in public. ""Can\xe2\x80\xa6'"
1002414694827610112,Sumit45385250,"b'RT @gauravsatle: Researchers examined results from depression screenings done for parents during more than 9,500 visits to pediatrics clini\xe2\x80\xa6'"
776963307378925568,KittyHannahEden,"b""Because I live in the U.S. now, I'm angry. A LOT. \xf0\x9f\x98\xa4\n\nTurns out #anger is quite useful when battling #depression... \n\nhttps://t.co/yA0WnqtEb2"""
340524159,suzannejenkins3,"b'RT @EichinChangLim: \xe2\x80\x9cCan they take control of their own lives before they hit rock bottom, and will fate once more reunite those who remain\xe2\x80\xa6'"
900848676725194753,screenagebc,"b'Some studies have tied extended #screentime to distraction in classrooms, sleep deprivation and #depression.\n==&gt;\xe2\x80\xa6 https://t.co/fhs3BXdTpy'"
1002414694827610112,Sumit45385250,"b'RT @gauravsatle: ""The fact that so many new #dads are experiencing this is significant because #depression can have serious consequences if\xe2\x80\xa6'"
856592860350754823,precieuxly,b'RT @bcmhouston: Could a well-known club drug be a way to treat depression? https://t.co/NMTHXSnNV6 #depression'
776963307378925568,KittyHannahEden,"b'From #journalism to, well, this. The deep, dark hole of #depression and attempting to climb out of it, in public. ""\xe2\x80\xa6 https://t.co/bmnlXnNnfd'"
1005205593127256064,checkinnMH,b'Music is an AMAZING way to heal. \nSo here is a music therapy thread. \n\nPlease feel free to leave your music that yo\xe2\x80\xa6 https://t.co/7IJNajusiR'
1600004348,miraclemacyn,"b'I\xe2\x80\x99ve never been \xe2\x80\x9cnaive\xe2\x80\x9d or \xe2\x80\x9cclueless,\xe2\x80\x9d just sick. Mental health is a REAL crisis. #schizoaffective #depression'"
999456355881799681,KitCatsMeow1,"b'For the first time in my life, I can see how people \xe2\x80\x9caccidentally\xe2\x80\x9d OD on nighttime medicines. Sometimes you\xe2\x80\x99ll lite\xe2\x80\xa6 https://t.co/1at8zw1dOb'"
3081786572,wordrefiner,"b'RT @EichinChangLim: \xe2\x80\x9cCan they take control of their own lives before they hit rock bottom, and will fate once more reunite those who remain\xe2\x80\xa6'"
4135823374,ddfgm2016,b'#Pulla180 on the #thoughts that #haunt you #fear #guilt #shame #agony #Depression #rejection #ddfgm\xe2\x80\xa6 https://t.co/kySLV0bD9X'
776963307378925568,KittyHannahEden,b'I write about #depression but I remain deeply uncomfortable about sharing my work. Or indeed asking for help. Shedd\xe2\x80\xa6 https://t.co/EPmw14Insl'
1549079918,LGWhiteAuthor,"b'RT @EichinChangLim: \xe2\x80\x9cCan they take control of their own lives before they hit rock bottom, and will fate once more reunite those who remain\xe2\x80\xa6'"
1615628623,EichinChangLim,"b'\xe2\x80\x9cCan they take control of their own lives before they hit rock bottom, and will fate once more reunite those who re\xe2\x80\xa6 https://t.co/majXS5bO0n'"
991439164334718976,jillingtime,b'Mental healthcare should be socialized. It is unimaginably cruel to force people to pay for the neurotypicality the\xe2\x80\xa6 https://t.co/AzhJ12Lxer'
1016808329274896390,nomoresilentsuf,b'Don\xe2\x80\x99t be this guy!\n.\nFollow. Like. Comment.Retweet\n.\n.\n.\n#nomoresilentsuffering #myREALlife #1in5 #StopTheStigma\xe2\x80\xa6 https://t.co/3m14OkoU77'
842807936883871744,Vamp_SexyPants,b'RT @NorCalStoner420: #Depression Can Kill More Than a Person\xe2\x80\x99s Spirit... https://t.co/rjUSvJFWZr'
107122961,SmithsCoffeepot,"b'RT @Doodisgirl: Be sure to get help if someone you love is suffering, or if you yourself need it.\n#PTSD #Suicide #Depression #Anxiety #Vete\xe2\x80\xa6'"
2883793638,wasbarrett,"b'RT @snifflesnack: My therapist asked I sign a ""safety agreement"".\nAnd, told to do these to ""ensure my life safety""\n1. Tell someone close to\xe2\x80\xa6'"
786910445571481600,MeeturMaker420,b'RT @NorCalStoner420: #Depression Can Kill More Than a Person\xe2\x80\x99s Spirit... https://t.co/rjUSvJFWZr'
187260606,MissDana1234,"b'RT @tiger: ""Maybe I could just...go off my meds, you know, and like...have an alcoholic beverage with friends, stop buying meds, stop going\xe2\x80\xa6'"
1444509944,chris24barnes,b'RT @ResearchSleep: The #neural link between #depression and #sleep problems has been identified for the first time in a new study by resear\xe2\x80\xa6'
933967553566670848,Frankwa44797211,b'RT @dlhampton: Are you torturing yourself with your thoughts? https://t.co/HS7ouH6XNz\n#Grief #depression #suicide #mentalhealth #mind #thou\xe2\x80\xa6'
898722585705418753,MrManga4,b'Feeling kind of lonely \xf0\x9f\x98\x9e ugh I hate this feeling at the night.  #depression #sucks'
950763775,CatsHounds,b'RT @dlhampton: How Listening to #Music Benefits Your #Brain https://t.co/Oi5QToV34D\n#stress #depression #anxiety #mentalhealth #sleep #ADHD\xe2\x80\xa6'
909518917940297729,JamesKardashia,b'RT @hifunctionorg: STOP  SUICIDE \n#Suicide #StopSoldierSuicide #SuicidePrevention #SuicideAwareness #StopSuicide #EndStigma #EndTheStigma #\xe2\x80\xa6'
933967553566670848,Frankwa44797211,b'RT @dlhampton: How Listening To Music Benefits Your Brain https://t.co/PuFq8PDkCW\n #brain #stress #anxiety #ADHD #ADD #depression #mentalhe\xe2\x80\xa6'
852580302367019008,ehmppt79h,b'RT @RethinkDep: Living with depression may change you and the way you see the world. But remember you are not defined by your depression. R\xe2\x80\xa6'
78371135,paritoshnigam,"b'RT @DiabiantSugarCr: Exercise regularly to avoid stress, reduce fat and depression that helps to #control diabetes. Eat proper #diet along\xe2\x80\xa6'"
1198581667,Lizzeh_Beth,"b""RT @HealingMB: Excessive worry doesn't just affect your mental health; it also can wreak havoc on your physical well-being #mentalHealth #d\xe2\x80\xa6"""
190449066,SWMaybelline,b'Reposting @kaseyhillauthor:\n#qotd #quoteoftheday #quotes #writer #writing #poet #poetry #poem #author #darkness\xe2\x80\xa6 https://t.co/q5EPQkUfeu'
78371135,paritoshnigam,b'RT @ambicayurved: Jatamansi -an ayurvedic #ingrdient of HY-LO #capsule that has anti stress properties to #control blood #pressure problems\xe2\x80\xa6'
288352963,Johny_Enrique,"b""RT @HealingMB: Excessive worry doesn't just affect your mental health; it also can wreak havoc on your physical well-being #mentalHealth #d\xe2\x80\xa6"""
498496678,urbanearthmed,b'#HIgh #Vancouver!\nJoin #UEM to celebrate #Pride!!\nsee flyer below for more details\n#MMJ #YVR #StayMedicated\xe2\x80\xa6 https://t.co/D1ZmH6KSKx'
876425024432984065,mevvik,b'RT @puritikuma: pet peeve: fake deep #depression sailor moon screencaps that get 20K RT when Usagi never said anything like that in the sho\xe2\x80\xa6'
4732047736,GloriaMedina999,b'RT @hifunctionorg: THE  MENTAL  ILLNESS  BATTLE  IS  REAL -\n#mentalillness #Mentalhealth #Schizophrenia #bipolar #CPTSD #PTSD #SAD #GAD #OC\xe2\x80\xa6'
2305284578,ozhypnotherapy,b'Feeling #overwhelmed &amp; like a shell of the person you used to be? Turn things around fast ~ https://t.co/4Z4IYs7QnB\xe2\x80\xa6 https://t.co/xWOGulotfn'
16275858,dlhampton,b'RT @dlhampton: How Listening to #Music Benefits Your #Brain https://t.co/Oi5QToV34D\n#stress #depression #anxiety #mentalhealth #sleep #ADHD\xe2\x80\xa6'
205858732,MeikaSue,"b""RT @saracress: Here's my latest piece about Harvey and trauma if you missed it: https://t.co/WHdwNuZOyN #Harvey #mentalhealth #anxiety #dep\xe2\x80\xa6"""
2358562603,andrewmorrisuk,b'RT @weed420venture: Place your order for fast delivery worldwide\n#Drugs #Doctors #medications #meds #psychiatry #therapy #psychotherapy #mi\xe2\x80\xa6'
4794989370,LisaLLindleyGMU,b'RT @AMJPublicHealth: New study: #HIV preexposure prophylaxis (#PrEP) use was independently associated with increased receipt of primary car\xe2\x80\xa6'
1881233634,DebrinaSmith,"b""RT @HealingMB: Excessive worry doesn't just affect your mental health; it also can wreak havoc on your physical well-being #mentalHealth #d\xe2\x80\xa6"""
4810735107,ParamysticalOne,b'RT @hifunctionorg: STOP  SUICIDE \n#Suicide #StopSoldierSuicide #SuicidePrevention #SuicideAwareness #StopSuicide #EndStigma #EndTheStigma #\xe2\x80\xa6'
205858732,MeikaSue,b'RT @saracress: Part three of my #Harvey and trauma series. I promise things stop going downhill at some point. #mentalhealth #hurricanes #d\xe2\x80\xa6'
3439430116,Martha42881756,"b'RT @RealAnxietyMan: Explaining what depression feels like to someone who has never been through it, is like a physicist explaining string t\xe2\x80\xa6'"
2374416325,CurationSuite,"b""RT @clivegirdham: Watch #CaraDelevingne's Powerful Life Advice on Overcoming Depression and Anxiety. \n\n#highperformance #startup #entrepren\xe2\x80\xa6"""
1002361483169226752,TrialsiteN,b'Korean Researchers: Treating #Depression May Prevent Repeat Heart Attack https://t.co/FDwJsO5aoj via @Trial Site Ne\xe2\x80\xa6 https://t.co/jTvHWbwm6E'
904047899289550849,nijalifdn,b'#LiveLaughLove#M3Movement #MindMyMind#Alzheimers#MentalHealth #Awareness#MentalHealthMatters #MentalHealthKE#EndThe\xe2\x80\xa6 https://t.co/qUBahE6EJV'
1520866536,DebraMitchel763,"b'RT @Good_Therapy: When someone you care about is dealing with #depression, your own needs and concerns may seem secondary. Be aware of thes\xe2\x80\xa6'"
979692478206021632,weed420venture,b'Place your order for fast delivery worldwide\n#Drugs #Doctors #medications #meds #psychiatry #therapy #psychotherapy\xe2\x80\xa6 https://t.co/pWqnVOorCE'
87216970,RWhiteAuthor,"b'my newest edition to #ShatteredGlass, #CampNaNoWriMo2018,#poetrycommunity,#PoeticJustice,#poeticworldofcreatives,\xe2\x80\xa6 https://t.co/DoGsOfK4MI'"
950763775,CatsHounds,b'RT @dlhampton: How Listening To Music Benefits Your Brain https://t.co/PuFq8PDkCW\n #brain #stress #anxiety #ADHD #ADD #depression #mentalhe\xe2\x80\xa6'
225211037,Paul_Vindici,b'RT @hifunctionorg: STOP  SUICIDE \n#Suicide #StopSoldierSuicide #SuicidePrevention #SuicideAwareness #StopSuicide #EndStigma #EndTheStigma #\xe2\x80\xa6'
2999462383,DrBBouffard,b'RT @BadgeLifeCanada: Badge of Life Canada will be hosting First Responder Fall Programs - \xe2\x80\x9cThe Hero\xe2\x80\x99s Call\xe2\x80\x9d is a male cohort only for membe\xe2\x80\xa6'
2999462383,DrBBouffard,b'RT @BadgeLifeCanada: Badge of Life Canada will be hosting First Responder Fall Programs - \xe2\x80\x9cS.O.L.E. Sistas\xe2\x80\x9d is a female cohort only for mem\xe2\x80\xa6'
767883014932135936,LencKrysia,"b""RT @phillipdennis: Depression is feeling like you've lost something close to you but you don't know what or where it is\n#depression\n#anxiet\xe2\x80\xa6"""
16275858,dlhampton,b'RT @dlhampton: How Listening To Music Benefits Your Brain https://t.co/PuFq8PDkCW\n #brain #stress #anxiety #ADHD #ADD #depression #mentalhe\xe2\x80\xa6'
989237030591885318,Jesus_is_God03,b'RT @hifunctionorg: STOP  SUICIDE \n#Suicide #StopSoldierSuicide #SuicidePrevention #SuicideAwareness #StopSuicide #EndStigma #EndTheStigma #\xe2\x80\xa6'
1018146875726356480,LucasJacob23,b'RT @hifunctionorg: STOP  SUICIDE \n#Suicide #StopSoldierSuicide #SuicidePrevention #SuicideAwareness #StopSuicide #EndStigma #EndTheStigma #\xe2\x80\xa6'
4633765572,zinnny5781,"b'RT @4AMShower: Way back when. Today\xe2\x80\x99s smile goal: reminisce with a friend. \xf0\x9f\x90\xbc If this comic helped you \xf0\x9f\x98\x80, consider pledging at https://t.co/\xe2\x80\xa6'"
433590177,CG_Sheikh,"b'RT @PsychTimes: Employees with #depression miss fewer days when managers are supportive, study finds https://t.co/jyEvCX0ZF1 via @statnews\xe2\x80\xa6'"
4732047736,GloriaMedina999,"b'RT @alexdaviespbts: What is ""normal""? After all, people who appear normal might not actually be as normal as they seem. People with high-fu\xe2\x80\xa6'"
845499075625717761,SharerUssharing,"b'RT @MentalHealthFN: Today would have been Robin Williams 67th birthday. And in three weeks, it will mark 4 years since he decided to end hi\xe2\x80\xa6'"
2462633192,EkeysElizabeth,b'RT @FallonCook12: Another study showing that depression is a problem for a substantial number of dads #dads #mentalhealth #Depression https\xe2\x80\xa6'
781947516304719872,MedReuma,b'RT @SteZhao: Think of #depression when you see patients with #axspa #ankylosingspondylitis! https://t.co/VWnr0UWrhS'
3122143975,gloryriser,b'If you are struggling with #depression I can help. See https://t.co/7pXuUUK1JO for more.'
4732047736,GloriaMedina999,"b""RT @alexdaviespbts: If you're struggling, that's OK. You're allowed to. Don't let anyone tell you otherwise. If you need it, reach out for\xe2\x80\xa6"""
47883747,MatMgr,"b""RT @JAMA_current: It's common for heart attack survivors to develop #depression. Now a new trial has found that antidepressant treatment ma\xe2\x80\xa6"""
744157094866264064,AnkspondTracker,b'RT @SteZhao: Think of #depression when you see patients with #axspa #ankylosingspondylitis! https://t.co/VWnr0UWrhS'
45880233,tiger,"b'""Maybe I could just...go off my meds, you know, and like...have an alcoholic beverage with friends, stop buying med\xe2\x80\xa6 https://t.co/f2BLQ8rd1w'"
702678717747716096,hifunctionorg,b'STOP  SUICIDE \n#Suicide #StopSoldierSuicide #SuicidePrevention #SuicideAwareness #StopSuicide #EndStigma\xe2\x80\xa6 https://t.co/WQLLRrxiSF'
4304542812,MJASpeakers,b'Why Pedaling Solves All Problems with Craig Hallenberger: https://t.co/iB4Ei0GQnJ  #Speakers #Workshop #Seminar\xe2\x80\xa6 https://t.co/QLNmn7J5AS'
52363654,RayLBowman,"b'RT @AUMentalHealth: Older Australians with #anxiety, #depression are the focus of new research designed to #savelives. The federal govt &amp; @\xe2\x80\xa6'"
45107539,DFTH,"b'RT @4AMShower: Way back when. Today\xe2\x80\x99s smile goal: reminisce with a friend. \xf0\x9f\x90\xbc If this comic helped you \xf0\x9f\x98\x80, consider pledging at https://t.co/\xe2\x80\xa6'"
793071202902343680,maarit_rannisto,b'There was a woman  in a magazine; she had suffered from #depression for 30 years. Then one day she decided: this wa\xe2\x80\xa6 https://t.co/v5zMLAbvga'
259783687,CIMHS,"b'@NickSaintAmand Hey Nick, we hear ya, #depression can do that to us, amplify the negatives, prevent us from doing w\xe2\x80\xa6 https://t.co/kXDhJHrXuG'"
2891971049,MJH_MT,"b""RT @RTwithDrOffutt: If you have depression, summer can be a tough time.  No routine, no schedule means it's super hard to motivate.  Here a\xe2\x80\xa6"""
26752132,BoSoxAmy,"b""Why is it that when I'm having a good day and I suddenly realize that I feel good, I start to feel bad? It's like n\xe2\x80\xa6 https://t.co/2S6glfMbi8"""
993201704991707137,BlueNails6,"b""I'mma keep putting hashtags before my tweets so it could get to as much people as possible. (Sorry if it's annoying\xe2\x80\xa6 https://t.co/G5QYOWv3AQ"""
907665563396317184,MikaylaGlenden2,b'RT @AubreyMGood: Make-up tip when you\xe2\x80\x99re in a #depression but have to get dolled up for whatever reason: mascara and a red lipstick go a lo\xe2\x80\xa6'
16275858,dlhampton,b'Are you torturing yourself with your thoughts? https://t.co/HS7ouH6XNz\n#Grief #depression #suicide #mentalhealth\xe2\x80\xa6 https://t.co/krDAuFBTYM'
3646708816,losingmymindMH,b'RT @dawndusk16: When you start writing your blog post for Monday and you realize just how fucked up your childhood really was. \nhttps://t.c\xe2\x80\xa6'
775212333601697796,Alex_Kybou,"b'RT @4AMShower: Way back when. Today\xe2\x80\x99s smile goal: reminisce with a friend. \xf0\x9f\x90\xbc If this comic helped you \xf0\x9f\x98\x80, consider pledging at https://t.co/\xe2\x80\xa6'"
259783687,CIMHS,"b""@planetarysadist Hey, we hear ya it can be confusing when people use the term too loosely. #Depression doesn't have\xe2\x80\xa6 https://t.co/qzXHq7BT8h"""
907665563396317184,MikaylaGlenden2,b'I truly miss my longer bangs rn \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad \nGrow back. \nCome back to meeeee. \n#depression #hairgrowth'
100941812,LuqmanFahd,"b'RT @4AMShower: Smiles for you. Today\xe2\x80\x99s smile goal: help someone smile.\xf0\x9f\x98\x80\nIf this comic helped you \xf0\x9f\x98\x80, consider pledging at https://t.co/PQ0Ev\xe2\x80\xa6'"
223278562,LOrenyNunez,b'So fucking sad #Stressed #Depression'
1014477286001823750,an_else,"b'RT @4AMShower: Way back when. Today\xe2\x80\x99s smile goal: reminisce with a friend. \xf0\x9f\x90\xbc If this comic helped you \xf0\x9f\x98\x80, consider pledging at https://t.co/\xe2\x80\xa6'"
4882789453,slmd_info,b'Ruth is wearing grey-tinted glasses today. What about you? (1/2) https://t.co/54zKsLvQgg #writing #conscious\xe2\x80\xa6 https://t.co/J1lwRdcxjx'
107939119,SMajdMD,b'Perinatal #depression (during and post pregnancy) = underdiagnosed but oh-so common. Please dont be afraid to talk\xe2\x80\xa6 https://t.co/28AdGCO77H'
948089996296314880,Kyle2uMental,b'RT @dawndusk16: When you start writing your blog post for Monday and you realize just how fucked up your childhood really was. \nhttps://t.c\xe2\x80\xa6'
511068517,Mrstealyobihh95,"b'RT @MedicalJuana: Take CBD OIL before bed to curb restlessness for #arthritis #alzheimers, #cancer, #chronicpain #crohns, #depression, #fib\xe2\x80\xa6'"
825452222167261188,dawndusk16,b'When you start writing your blog post for Monday and you realize just how fucked up your childhood really was.\xe2\x80\xa6 https://t.co/A7ASgUdaRP'
754832950429089793,JCavese,b'#ItTakesTimeTo heal your body\n#cancer #survivor #Fibromyalgia #arthritis #depression #anxiety #colitis https://t.co/yHvQnJJ5Ko'
27169174,docpro11,b'RT @UCLASemelFriend: Bravo Wil Wheaton for speaking out about your own struggle with #depression #Mentalhealth  https://t.co/a4HVsEI3fx'
259783687,CIMHS,"b""@nuriiiin @navayagc Hey, that's a pretty stubborn #depression following you in your dreams. Maybe we can help teach\xe2\x80\xa6 https://t.co/mQ9kIlHDOF"""
4810360658,Bettybheart333,"b'RT @Yogabycandy: If you show up with a broken arm, people run to sign your cast. \n\nIf you show up with #depression, people run in the other\xe2\x80\xa6'"
50805580,RedDirtKelly,"b'RT @SwoodsieB: New study out in @JFamStudies! We tested whether #family and #couple #relationships impact #health via #depression, #anxiety\xe2\x80\xa6'"
2332170902,LaurenKDawood,"b'Be kind, that includes being kind and gentle with yourself as well. #kindness #mentalhealth #selfcare #suicidal\xe2\x80\xa6 https://t.co/5anJtZKLsw'"
880611732133171201,TimothyPresto20,"b'RT @Doodisgirl: Be sure to get help if someone you love is suffering, or if you yourself need it.\n#PTSD #Suicide #Depression #Anxiety #Vete\xe2\x80\xa6'"
274791776,debbieeland,"b""RT @HealingMB: Excessive worry doesn't just affect your mental health; it also can wreak havoc on your physical well-being #mentalHealth #d\xe2\x80\xa6"""
33676758,angelaaskren,"b""RT @JAMA_current: It's common for heart attack survivors to develop #depression. Now a new trial has found that antidepressant treatment ma\xe2\x80\xa6"""
4696777224,SimmingFerLife,"b'""Coward"" on #Wattpad #teenfiction #romance #depression #battle https://t.co/J6LeuKXj3C'"
734818578961203200,georgia91390434,"b'RT @Yogabycandy: If you show up with a broken arm, people run to sign your cast. \n\nIf you show up with #depression, people run in the other\xe2\x80\xa6'"
3511472052,ElisabethDuurs1,b'RT @SherrianPrice: Screening of dads for #depression has to happen systematically especially in early parenting centres where both parents\xe2\x80\xa6'
917354096365133824,PlymSams,"b""It can all seem worse at #night, can't it? We're here, right now, if you are in distress. No advice, no judgement,\xe2\x80\xa6 https://t.co/RbFYxZypgx"""
2347499112,Hope4Siblings,b'#bullying #depression #anxiety BULLY EPIDEMIC. #1 Cause is Sibling Abuse in the home. Relate? https://t.co/Kvqk1Yxrhi'
933058029968293889,MedicalJuana,"b'RT @MedicalJuana: Take CBD OIL before bed to curb restlessness for #arthritis #alzheimers, #cancer, #chronicpain #crohns, #depression, #fib\xe2\x80\xa6'"
4821114131,CalculatingMind,b'It was so fun! Thank you &amp; I look forward to seeing it up! \xf0\x9f\x92\x95 #podcast #mentalhealth #bipolardisorder #depression https://t.co/P66YDPUv6Z'
991413553184804865,LFNeuro,"b'RT @Yogabycandy: If you show up with a broken arm, people run to sign your cast. \n\nIf you show up with #depression, people run in the other\xe2\x80\xa6'"
14495532,deadponies,b'deadponies Blog: Goodbye https://t.co/3NeF3gb1ab #100words #depression #writing #YelenaSolodnikova #MarcelBousquet\xe2\x80\xa6 https://t.co/lyeuP0fg9p'
588955713,SPPrivate_,b'An introduction to #anxiety and #depression (webinar): https://t.co/toNX5k4H32 #webinar #recoveryintherealworld'
1395924944,CamrynR5JB,b'Why can\xe2\x80\x99t I buy tickets ASAP in the AM #depression \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/e2UvAgXQlS'
583875782,MHTuz,"b'RT @losingmymindMH: When someone asks me how I\'m doing: ""I\'m fine""\n\nvs how I really feel... \n#bpd #mentalhealth #depression https://t.co/io\xe2\x80\xa6'"
